participant.id_in_session,participant.code,participant.label,participant._current_app_name,participant.time_started,player.id_in_group,player.contribution,player.remaining_points,player.pointsLost,player.flagPointsLost,player.pointsWonNorms,player.automatic_decision,player.num_automatic_decisions,player.empiricalExpectations1,player.empiricalExpectations2,player.empiricalExpectations3,player.empiricalExpectations4,player.personalNormativeBeliefs1,player.personalNormativeBeliefs2,player.personalNormativeBeliefs3,player.personalNormativeBeliefs4,player.normativeExpectations1,player.normativeExpectations2,player.normativeExpectations3,player.normativeExpectations4,player.question_1,player.question_2,player.question_3,player.payoff,group.id_in_subsession,group.group_effort,group.flagGroupSuccess,subsession.round_number,session.code,team
9,691teb5y,0,dospert,2024-05-23,1,5.0,46,16,1,0,0,0,,,,,,,,,,,,,,,,0.0,3,65,0,2,every_round,68
10,e9rzaef3,0,dospert,2024-05-23,2,25.0,37,12,1,0,0,0,,,,,,,,,,,,,,,,0.0,3,65,0,2,every_round,68
11,sxhzn462,0,dospert,2024-05-23,3,25.0,4,1,1,0,1,1,,,,,,,,,,,,,,,,0.0,3,65,0,2,every_round,68
12,7he0k7bv,0,dospert,2024-05-23,4,10.0,37,13,1,0,0,0,,,,,,,,,,,,,,,,0.0,3,65,0,2,every_round,68
21,jzc7k9z8,INACTIVE,dospert,2024-05-23,1,23.0,33,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,6,48,1,2,every_round,74
22,l5sndnhy,0,dospert,2024-05-23,2,15.0,22,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,6,48,1,2,every_round,74
23,0qb7250w,0,dospert,2024-05-23,3,10.0,27,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,6,48,1,2,every_round,74
24,hw3noakk,0,dospert,2024-05-23,4,0.0,37,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,6,48,1,2,every_round,74
29,6bq5roxl,0,arne,2024-05-23,1,14.0,11,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,8,104,1,2,every_round,78
30,betgnso6,0,arne,2024-05-23,2,50.0,6,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,8,104,1,2,every_round,78
31,hl19903i,0,arne,2024-05-23,3,17.0,50,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,8,104,1,2,every_round,78
32,vu9c58hn,0,arne,2024-05-23,4,23.0,2,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,8,104,1,2,every_round,78
37,pdfm14ff,0,dospert,2024-05-23,1,15.0,37,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,10,115,1,2,every_round,82
38,7zfslesc,0,dospert,2024-05-23,2,50.0,6,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,10,115,1,2,every_round,82
39,a8upgkfz,INACTIVE,risk_lottery_eg2,2024-05-23,3,,100,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,10,115,1,2,every_round,82
40,ayxiu48l,0,dospert,2024-05-23,4,25.0,31,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,10,115,1,2,every_round,82
41,h9elrcq4,INACTIVE,dospert,2024-05-23,1,15.0,34,11,1,0,0,0,,,,,,,,,,,,,,,,0.0,11,68,0,2,every_round,84
42,voyl36d3,0,dospert,2024-05-23,2,20.0,40,14,1,0,0,0,,,,,,,,,,,,,,,,0.0,11,68,0,2,every_round,84
43,fc6hag39,0,dospert,2024-05-23,3,20.0,35,12,1,0,0,0,,,,,,,,,,,,,,,,0.0,11,68,0,2,every_round,84
44,1gujhus4,0,dospert,2024-05-23,4,13.0,39,13,1,0,0,0,,,,,,,,,,,,,,,,0.0,11,68,0,2,every_round,84
57,hrwdz3hc,0,dospert,2024-05-23,1,50.0,6,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,15,141,1,2,every_round,92
58,pej5pybv,0,dospert,2024-05-23,2,40.0,17,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,15,141,1,2,every_round,92
59,h7jhpf5r,0,dospert,2024-05-23,3,50.0,6,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,15,141,1,2,every_round,92
60,28j25d40,0,dospert,2024-05-23,4,1.0,36,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,15,141,1,2,every_round,92
69,o7ee7e5e,0,dospert,2024-05-23,1,15.0,39,13,1,0,0,0,,,,,,,,,,,,,,,,0.0,18,35,0,2,every_round,98
70,x2jzonlk,0,dospert,2024-05-23,2,0.0,28,9,1,0,0,0,,,,,,,,,,,,,,,,0.0,18,35,0,2,every_round,98
71,una0bfnn,0,dospert,2024-05-23,3,20.0,32,11,1,0,0,0,,,,,,,,,,,,,,,,0.0,18,35,0,2,every_round,98
72,e7khzwlt,0,dospert,2024-05-23,4,0.0,42,14,1,0,0,0,,,,,,,,,,,,,,,,0.0,18,35,0,2,every_round,98
77,on174k3h,0,arne,2024-05-23,1,6.0,2,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,20,106,1,2,every_round,102
78,swi5zx7m,0,arne,2024-05-23,2,50.0,6,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,20,106,1,2,every_round,102
79,flzk85v9,INACTIVE,arne,2024-05-23,3,,100,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,20,106,1,2,every_round,102
80,dcpjinug,0,arne,2024-05-23,4,25.0,35,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,20,106,1,2,every_round,102
85,7nfs17wg,0,dospert,2024-05-23,1,15.0,44,15,1,0,0,0,,,,,,,,,,,,,,,,0.0,22,60,0,2,every_round,106
86,3jnjsttq,INACTIVE,risk_lottery_eg2,2024-05-23,2,,74,26,1,0,0,0,,,,,,,,,,,,,,,,0.0,22,60,0,2,every_round,106
87,d8gh70gj,0,dospert,2024-05-23,3,15.0,28,9,1,0,0,0,,,,,,,,,,,,,,,,0.0,22,60,0,2,every_round,106
88,3vyfd8fc,0,dospert,2024-05-23,4,15.0,17,5,1,0,0,0,,,,,,,,,,,,,,,,0.0,22,60,0,2,every_round,106
89,a2c2iys7,0,dospert,2024-05-23,1,0.0,28,9,1,0,0,0,,,,,,,,,,,,,,,,0.0,23,40,0,2,every_round,108
90,wcjy6xh5,0,dospert,2024-05-23,2,20.0,30,10,1,0,0,0,,,,,,,,,,,,,,,,0.0,23,40,0,2,every_round,108
91,n34c0eke,0,dospert,2024-05-23,3,20.0,24,8,1,0,0,0,,,,,,,,,,,,,,,,0.0,23,40,0,2,every_round,108
92,nm22vxcl,0,dospert,2024-05-23,4,0.0,55,19,1,0,0,0,,,,,,,,,,,,,,,,0.0,23,40,0,2,every_round,108
93,qe82c34w,0,dospert,2024-05-23,1,27.0,33,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,24,61,1,2,every_round,110
94,9whej2vi,0,dospert,2024-05-23,2,6.0,3,0,0,0,1,1,,,,,,,,,,,,,,,,0.0,24,61,1,2,every_round,110
95,brjyg6en,0,dospert,2024-05-23,3,8.0,29,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,24,61,1,2,every_round,110
96,wino7mdg,0,dospert,2024-05-23,4,20.0,43,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,24,61,1,2,every_round,110
97,9jnl52u1,0,dospert,2024-05-23,1,5.0,43,15,1,0,0,0,,,,,,,,,,,,,,,,0.0,25,102,0,2,every_round,112
98,amjr42s7,0,dospert,2024-05-23,2,22.0,28,9,1,0,0,0,,,,,,,,,,,,,,,,0.0,25,102,0,2,every_round,112
99,u5lui31w,INACTIVE,dospert,2024-05-23,3,40.0,12,3,1,0,0,0,,,,,,,,,,,,,,,,0.0,25,102,0,2,every_round,112
100,8qknk3om,0,dospert,2024-05-23,4,35.0,13,4,1,0,0,0,,,,,,,,,,,,,,,,0.0,25,102,0,2,every_round,112
105,ii7rn32p,0,dospert,2024-05-23,1,16.0,39,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,27,44,1,2,every_round,116
106,8qykjxw3,0,dospert,2024-05-23,2,18.0,8,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,27,44,1,2,every_round,116
107,67n43rpi,0,dospert,2024-05-23,3,5.0,51,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,27,44,1,2,every_round,116
108,vc31e0fw,INACTIVE,risk_lottery_eg2,2024-05-23,4,,100,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,27,44,1,2,every_round,116
113,bsjlf70y,0,dospert,2024-05-23,1,15.0,32,11,1,0,0,0,,,,,,,,,,,,,,,,0.0,29,85,0,2,every_round,120
114,fzu6xnuh,0,dospert,2024-05-23,2,20.0,40,14,1,0,0,0,,,,,,,,,,,,,,,,0.0,29,85,0,2,every_round,120
115,rrc70jyq,0,dospert,2024-05-23,3,40.0,12,4,1,0,0,0,,,,,,,,,,,,,,,,0.0,29,85,0,2,every_round,120
116,lkbvgpot,0,dospert,2024-05-23,4,10.0,29,10,1,0,0,0,,,,,,,,,,,,,,,,0.0,29,85,0,2,every_round,120
117,4ednrkg9,0,dospert,2024-05-23,1,50.0,6,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,30,151,1,2,every_round,122
118,dsk5mbms,0,dospert,2024-05-23,2,50.0,17,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,30,151,1,2,every_round,122
119,4ferbrsk,INACTIVE,risk_lottery_eg2,2024-05-23,3,,100,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,30,151,1,2,every_round,122
120,5mjmfy9p,0,dospert,2024-05-23,4,1.0,65,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,30,151,1,2,every_round,122
121,2n0kavgc,0,arne,2024-05-23,1,53.0,0,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,31,79,1,2,every_round,124
122,loz7670g,0,arne,2024-05-23,2,16.0,40,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,31,79,1,2,every_round,124
123,xurpl0nz,0,arne,2024-05-23,3,10.0,35,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,31,79,1,2,every_round,124
124,hcdffkfv,0,arne,2024-05-23,4,0.0,37,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,31,79,1,2,every_round,124
133,gakok90s,INACTIVE,dospert,2024-05-23,1,0.0,28,9,1,0,0,0,,,,,,,,,,,,,,,,0.0,34,65,0,2,every_round,130
134,m6gxet98,0,dospert,2024-05-23,2,15.0,32,10,1,0,0,0,,,,,,,,,,,,,,,,0.0,34,65,0,2,every_round,130
135,x6offu2r,0,dospert,2024-05-23,3,0.0,42,14,1,0,0,0,,,,,,,,,,,,,,,,0.0,34,65,0,2,every_round,130
136,8tgzkglk,0,dospert,2024-05-23,4,50.0,8,2,1,0,0,0,,,,,,,,,,,,,,,,0.0,34,65,0,2,every_round,130
1,i6roio34,INACTIVE,risk_lottery_eg2,2024-05-23,1,3.0,23,0,0,0,1,1,,,,,,,,,,,,,,,,0.0,1,11,1,3,every_round,64
2,22st8x3g,0,dospert,2024-05-23,2,5.0,13,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,1,11,1,3,every_round,64
3,fk18wpog,0,dospert,2024-05-23,3,3.0,26,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,1,11,1,3,every_round,64
4,6j96fuyd,0,dospert,2024-05-23,4,0.0,18,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,1,11,1,3,every_round,64
5,8xzue6uq,INACTIVE,risk_lottery_eg2,2024-05-23,1,,74,26,1,0,0,0,,,,,,,,,,,,,,,,0.0,2,65,1,3,every_round,66
6,r12e2de8,0,dospert,2024-05-23,2,35.0,0,0,1,0,0,0,,,,,,,,,,,,,,,,0.0,2,65,1,3,every_round,66
7,b972jy29,0,dospert,2024-05-23,3,10.0,8,2,1,0,0,0,,,,,,,,,,,,,,,,0.0,2,65,1,3,every_round,66
8,44wia2x5,0,dospert,2024-05-23,4,10.0,15,5,1,0,0,0,,,,,,,,,,,,,,,,0.0,2,65,1,3,every_round,66
9,691teb5y,0,dospert,2024-05-23,1,5.0,31,10,1,0,0,0,,,,,,,,,,,,,,,,0.0,3,25,0,3,every_round,68
10,e9rzaef3,0,dospert,2024-05-23,2,1.0,27,9,1,0,0,0,,,,,,,,,,,,,,,,0.0,3,25,0,3,every_round,68
11,sxhzn462,0,dospert,2024-05-23,3,2.0,2,0,1,0,0,0,,,,,,,,,,,,,,,,0.0,3,25,0,3,every_round,68
12,7he0k7bv,0,dospert,2024-05-23,4,17.0,15,5,1,0,0,0,,,,,,,,,,,,,,,,0.0,3,25,0,3,every_round,68
21,jzc7k9z8,INACTIVE,dospert,2024-05-23,1,28.0,5,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,6,40,1,3,every_round,74
22,l5sndnhy,0,dospert,2024-05-23,2,12.0,10,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,6,40,1,3,every_round,74
23,0qb7250w,0,dospert,2024-05-23,3,0.0,27,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,6,40,1,3,every_round,74
24,hw3noakk,0,dospert,2024-05-23,4,0.0,37,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,6,40,1,3,every_round,74
29,6bq5roxl,0,arne,2024-05-23,1,6.0,5,1,1,0,0,0,,,,,,,,,,,,,,,,0.0,8,0,0,3,every_round,78
30,betgnso6,0,arne,2024-05-23,2,25.0,100,0,0,0,1,1,,,,,,,,,,,,,,,,0.0,8,0,0,3,every_round,78
31,hl19903i,0,arne,2024-05-23,3,25.0,25,6,1,0,0,0,,,,,,,,,,,,,,,,0.0,8,0,0,3,every_round,78
32,vu9c58hn,0,arne,2024-05-23,4,2.0,0,0,1,0,0,0,,,,,,,,,,,,,,,,0.0,8,0,0,3,every_round,78
37,pdfm14ff,0,dospert,2024-05-23,1,25.0,12,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,10,31,1,3,every_round,82
38,7zfslesc,0,dospert,2024-05-23,2,6.0,0,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,10,31,1,3,every_round,82
39,a8upgkfz,INACTIVE,risk_lottery_eg2,2024-05-23,3,,100,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,10,31,1,3,every_round,82
40,ayxiu48l,0,dospert,2024-05-23,4,0.0,31,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,10,31,1,3,every_round,82
41,h9elrcq4,INACTIVE,dospert,2024-05-23,1,15.0,15,4,1,0,0,0,,,,,,,,,,,,,,,,0.0,11,67,0,3,every_round,84
42,voyl36d3,0,dospert,2024-05-23,2,10.0,23,7,1,0,0,0,,,,,,,,,,,,,,,,0.0,11,67,0,3,every_round,84
43,fc6hag39,0,dospert,2024-05-23,3,30.0,4,1,1,0,0,0,,,,,,,,,,,,,,,,0.0,11,67,0,3,every_round,84
44,1gujhus4,0,dospert,2024-05-23,4,12.0,20,7,1,0,0,0,,,,,,,,,,,,,,,,0.0,11,67,0,3,every_round,84
57,hrwdz3hc,0,dospert,2024-05-23,1,6.0,0,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,15,25,1,3,every_round,92
58,pej5pybv,0,dospert,2024-05-23,2,17.0,0,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,15,25,1,3,every_round,92
59,h7jhpf5r,0,dospert,2024-05-23,3,1.0,5,0,0,0,0,1,,,,,,,,,,,,,,,,0.0,15,25,1,3,every_round,92
60,28j25d40,0,dospert,2024-05-23,4,1.0,35,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,15,25,1,3,every_round,92
69,o7ee7e5e,0,dospert,2024-05-23,1,10.0,22,7,1,0,0,0,,,,,,,,,,,,,,,,0.0,18,20,0,3,every_round,98
70,x2jzonlk,0,dospert,2024-05-23,2,0.0,21,7,1,0,0,0,,,,,,,,,,,,,,,,0.0,18,20,0,3,every_round,98
71,una0bfnn,0,dospert,2024-05-23,3,10.0,17,5,1,0,0,0,,,,,,,,,,,,,,,,0.0,18,20,0,3,every_round,98
72,e7khzwlt,0,dospert,2024-05-23,4,0.0,32,10,1,0,0,0,,,,,,,,,,,,,,,,0.0,18,20,0,3,every_round,98
77,on174k3h,0,arne,2024-05-23,1,2.0,0,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,20,7,1,3,every_round,102
78,swi5zx7m,0,arne,2024-05-23,2,3.0,3,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,20,7,1,3,every_round,102
79,flzk85v9,INACTIVE,arne,2024-05-23,3,,100,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,20,7,1,3,every_round,102
80,dcpjinug,0,arne,2024-05-23,4,0.0,35,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,20,7,1,3,every_round,102
85,7nfs17wg,0,dospert,2024-05-23,1,1.0,43,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,22,31,1,3,every_round,106
86,3jnjsttq,INACTIVE,risk_lottery_eg2,2024-05-23,2,,100,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,22,31,1,3,every_round,106
87,d8gh70gj,0,dospert,2024-05-23,3,10.0,18,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,22,31,1,3,every_round,106
88,3vyfd8fc,0,dospert,2024-05-23,4,10.0,7,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,22,31,1,3,every_round,106
89,a2c2iys7,0,dospert,2024-05-23,1,0.0,28,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,23,36,0,3,every_round,108
90,wcjy6xh5,0,dospert,2024-05-23,2,20.0,10,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,23,36,0,3,every_round,108
91,n34c0eke,0,dospert,2024-05-23,3,16.0,8,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,23,36,0,3,every_round,108
92,nm22vxcl,0,dospert,2024-05-23,4,0.0,55,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,23,36,0,3,every_round,108
93,qe82c34w,0,dospert,2024-05-23,1,22.0,11,0,0,0,1,1,,,,,,,,,,,,,,,,0.0,24,46,1,3,every_round,110
94,9whej2vi,0,dospert,2024-05-23,2,2.0,1,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,24,46,1,3,every_round,110
95,brjyg6en,0,dospert,2024-05-23,3,0.0,29,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,24,46,1,3,every_round,110
96,wino7mdg,0,dospert,2024-05-23,4,22.0,21,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,24,46,1,3,every_round,110
97,9jnl52u1,0,dospert,2024-05-23,1,0.0,43,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,25,33,1,3,every_round,112
98,amjr42s7,0,dospert,2024-05-23,2,18.0,10,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,25,33,1,3,every_round,112
99,u5lui31w,INACTIVE,dospert,2024-05-23,3,2.0,10,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,25,33,1,3,every_round,112
100,8qknk3om,0,dospert,2024-05-23,4,13.0,0,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,25,33,1,3,every_round,112
105,ii7rn32p,0,dospert,2024-05-23,1,11.0,28,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,27,22,1,3,every_round,116
106,8qykjxw3,0,dospert,2024-05-23,2,5.0,3,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,27,22,1,3,every_round,116
107,67n43rpi,0,dospert,2024-05-23,3,1.0,50,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,27,22,1,3,every_round,116
108,vc31e0fw,INACTIVE,risk_lottery_eg2,2024-05-23,4,,100,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,27,22,1,3,every_round,116
113,bsjlf70y,0,dospert,2024-05-23,1,20.0,12,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,29,37,1,3,every_round,120
114,fzu6xnuh,0,dospert,2024-05-23,2,0.0,40,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,29,37,1,3,every_round,120
115,rrc70jyq,0,dospert,2024-05-23,3,12.0,0,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,29,37,1,3,every_round,120
116,lkbvgpot,0,dospert,2024-05-23,4,5.0,24,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,29,37,1,3,every_round,120
117,4ednrkg9,0,dospert,2024-05-23,1,5.0,1,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,30,9,1,3,every_round,122
118,dsk5mbms,0,dospert,2024-05-23,2,2.0,15,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,30,9,1,3,every_round,122
119,4ferbrsk,INACTIVE,risk_lottery_eg2,2024-05-23,3,,100,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,30,9,1,3,every_round,122
120,5mjmfy9p,0,dospert,2024-05-23,4,1.0,64,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,30,9,1,3,every_round,122
121,2n0kavgc,0,arne,2024-05-23,1,0.0,0,0,0,0,1,1,,,,,,,,,,,,,,,,0.0,31,20,1,3,every_round,124
122,loz7670g,0,arne,2024-05-23,2,10.0,30,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,31,20,1,3,every_round,124
123,xurpl0nz,0,arne,2024-05-23,3,10.0,25,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,31,20,1,3,every_round,124
124,hcdffkfv,0,arne,2024-05-23,4,0.0,37,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,31,20,1,3,every_round,124
133,gakok90s,INACTIVE,dospert,2024-05-23,1,0.0,21,7,1,0,0,0,,,,,,,,,,,,,,,,0.0,34,9,0,3,every_round,130
134,m6gxet98,0,dospert,2024-05-23,2,3.0,22,7,1,0,0,0,,,,,,,,,,,,,,,,0.0,34,9,0,3,every_round,130
135,x6offu2r,0,dospert,2024-05-23,3,5.0,28,9,1,0,0,0,,,,,,,,,,,,,,,,0.0,34,9,0,3,every_round,130
136,8tgzkglk,0,dospert,2024-05-23,4,1.0,6,1,1,0,0,0,,,,,,,,,,,,,,,,0.0,34,9,0,3,every_round,130
1,i6roio34,INACTIVE,risk_lottery_eg2,2024-05-23,1,,100,0,0,6,0,0,,,,,,,,,,,,,,,,100.0,1,26,1,4,every_round,64
2,22st8x3g,0,dospert,2024-05-23,2,13.0,0,0,0,4,0,0,,,,,,,,,,,,,,,,0.0,1,26,1,4,every_round,64
3,fk18wpog,0,dospert,2024-05-23,3,0.0,26,0,0,4,0,0,,,,,,,,,,,,,,,,26.0,1,26,1,4,every_round,64
4,6j96fuyd,0,dospert,2024-05-23,4,0.0,18,0,0,0,0,0,,,,,,,,,,,,,,,,18.0,1,26,1,4,every_round,64
5,8xzue6uq,INACTIVE,risk_lottery_eg2,2024-05-23,1,,100,0,0,0,0,0,,,,,,,,,,,,,,,,100.0,2,32,1,4,every_round,66
6,r12e2de8,0,dospert,2024-05-23,2,0.0,0,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,2,32,1,4,every_round,66
7,b972jy29,0,dospert,2024-05-23,3,2.0,6,0,0,2,0,0,,,,,,,,,,,,,,,,6.0,2,32,1,4,every_round,66
8,44wia2x5,0,dospert,2024-05-23,4,15.0,0,0,0,8,0,0,,,,,,,,,,,,,,,,0.0,2,32,1,4,every_round,66
9,691teb5y,0,dospert,2024-05-23,1,5.0,20,6,1,4,0,0,,,,,,,,,,,,,,,,20.0,3,15,0,4,every_round,68
10,e9rzaef3,0,dospert,2024-05-23,2,5.0,17,5,1,2,0,0,,,,,,,,,,,,,,,,17.0,3,15,0,4,every_round,68
11,sxhzn462,0,dospert,2024-05-23,3,0.0,2,0,1,0,0,0,,,,,,,,,,,,,,,,2.0,3,15,0,4,every_round,68
12,7he0k7bv,0,dospert,2024-05-23,4,5.0,8,2,1,4,0,0,,,,,,,,,,,,,,,,8.0,3,15,0,4,every_round,68
21,jzc7k9z8,INACTIVE,dospert,2024-05-23,1,2.0,3,0,0,2,0,0,,,,,,,,,,,,,,,,3.0,6,7,1,4,every_round,74
22,l5sndnhy,0,dospert,2024-05-23,2,5.0,5,0,0,2,0,0,,,,,,,,,,,,,,,,5.0,6,7,1,4,every_round,74
23,0qb7250w,0,dospert,2024-05-23,3,0.0,27,0,0,2,0,0,,,,,,,,,,,,,,,,27.0,6,7,1,4,every_round,74
24,hw3noakk,0,dospert,2024-05-23,4,0.0,37,0,0,2,0,0,,,,,,,,,,,,,,,,37.0,6,7,1,4,every_round,74
29,6bq5roxl,0,arne,2024-05-23,1,,100,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,8,0,0,4,every_round,78
30,betgnso6,0,arne,2024-05-23,2,,100,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,8,0,0,4,every_round,78
31,hl19903i,0,arne,2024-05-23,3,,100,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,8,0,0,4,every_round,78
32,vu9c58hn,0,arne,2024-05-23,4,,100,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,8,0,0,4,every_round,78
37,pdfm14ff,0,dospert,2024-05-23,1,0.0,12,0,0,2,0,0,,,,,,,,,,,,,,,,12.0,10,0,1,4,every_round,82
38,7zfslesc,0,dospert,2024-05-23,2,0.0,0,0,0,2,0,0,,,,,,,,,,,,,,,,0.0,10,0,1,4,every_round,82
39,a8upgkfz,INACTIVE,risk_lottery_eg2,2024-05-23,3,,100,0,0,2,0,0,,,,,,,,,,,,,,,,100.0,10,0,1,4,every_round,82
40,ayxiu48l,0,dospert,2024-05-23,4,0.0,31,0,0,2,0,0,,,,,,,,,,,,,,,,31.0,10,0,1,4,every_round,82
41,h9elrcq4,INACTIVE,dospert,2024-05-23,1,6.0,7,2,1,0,0,0,,,,,,,,,,,,,,,,7.0,11,20,0,4,every_round,84
42,voyl36d3,0,dospert,2024-05-23,2,0.0,18,5,1,2,0,0,,,,,,,,,,,,,,,,18.0,11,20,0,4,every_round,84
43,fc6hag39,0,dospert,2024-05-23,3,2.0,2,0,1,2,0,0,,,,,,,,,,,,,,,,2.0,11,20,0,4,every_round,84
44,1gujhus4,0,dospert,2024-05-23,4,12.0,6,2,1,6,0,0,,,,,,,,,,,,,,,,6.0,11,20,0,4,every_round,84
57,hrwdz3hc,0,dospert,2024-05-23,1,0.0,0,0,0,6,0,0,,,,,,,,,,,,,,,,0.0,15,3,1,4,every_round,92
58,pej5pybv,0,dospert,2024-05-23,2,0.0,0,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,15,3,1,4,every_round,92
59,h7jhpf5r,0,dospert,2024-05-23,3,3.0,2,0,0,0,0,0,,,,,,,,,,,,,,,,2.0,15,3,1,4,every_round,92
60,28j25d40,0,dospert,2024-05-23,4,0.0,35,0,0,2,0,0,,,,,,,,,,,,,,,,35.0,15,3,1,4,every_round,92
69,o7ee7e5e,0,dospert,2024-05-23,1,10.0,12,0,0,0,0,0,,,,,,,,,,,,,,,,12.0,18,52,1,4,every_round,98
70,x2jzonlk,0,dospert,2024-05-23,2,0.0,21,0,0,2,0,0,,,,,,,,,,,,,,,,21.0,18,52,1,4,every_round,98
71,una0bfnn,0,dospert,2024-05-23,3,10.0,7,0,0,4,0,0,,,,,,,,,,,,,,,,7.0,18,52,1,4,every_round,98
72,e7khzwlt,0,dospert,2024-05-23,4,32.0,0,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,18,52,1,4,every_round,98
77,on174k3h,0,arne,2024-05-23,1,0.0,0,0,0,4,0,0,,,,,,,,,,,,,,,,0.0,20,1,1,4,every_round,102
78,swi5zx7m,0,arne,2024-05-23,2,1.0,2,0,0,0,0,0,,,,,,,,,,,,,,,,2.0,20,1,1,4,every_round,102
79,flzk85v9,INACTIVE,arne,2024-05-23,3,,100,0,0,4,0,0,,,,,,,,,,,,,,,,100.0,20,1,1,4,every_round,102
80,dcpjinug,0,arne,2024-05-23,4,0.0,35,0,0,0,0,0,,,,,,,,,,,,,,,,35.0,20,1,1,4,every_round,102
